order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
I00006994,O00003165,P000224,U003889,1,88.96,88.96
I00006995,O00003166,P000515,U005923,3,21.15,63.45
I00006996,O00003167,P001460,U009133,1,46.12,46.12
I00006997,O00003168,P000940,U007889,1,658.02,658.02
I00006998,O00003169,P001442,U007765,2,6.07,12.14
I00006999,O00003170,P000498,U004566,1,112.79,112.79
I00007000,O00003171,P000218,U002814,1,234.99,234.99
I00007001,O00003171,P001542,U002814,1,355.14,355.14
I00007002,O00003171,P000619,U002814,1,279.09,279.09
I00007003,O00003172,P000667,U000331,1,319.47,319.47
I00007004,O00003172,P001489,U000331,1,40.0,40.0
I00007005,O00003172,P001225,U000331,1,36.52,36.52
I00007006,O00003173,P001654,U002731,1,135.96,135.96
I00007007,O00003173,P000393,U002731,2,79.35,158.7
I00007008,O00003174,P001217,U007350,1,96.55,96.55
I00007009,O00003174,P001530,U007350,2,125.28,250.56
I00007010,O00003175,P001035,U000830,1,79.55,79.55
I00007011,O00003176,P001627,U000943,3,11.67,35.01
I00007012,O00003176,P001135,U000943,1,82.68,82.68
I00007013,O00003177,P000738,U009732,1,121.64,121.64
I00007014,O00003177,P001038,U009732,1,22.47,22.47
I00007015,O00003178,P000967,U007774,1,106.52,106.52
I00007016,O00003178,P000323,U007774,1,694.32,694.32
I00007017,O00003179,P000190,U008516,1,34.94,34.94
I00007018,O00003180,P001910,U005397,1,76.19,76.19
I00007019,O00003180,P001114,U005397,2,85.79,171.58
I00007020,O00003181,P000389,U007998,2,460.66,921.32
I00007021,O00003181,P000775,U007998,2,69.1,138.2
I00007022,O00003182,P000285,U000682,2,12.79,25.58
I00007023,O00003182,P001425,U000682,1,11.44,11.44
I00007024,O00003182,P000891,U000682,1,29.68,29.68
I00007025,O00003183,P000627,U002102,1,45.74,45.74
I00007026,O00003184,P000218,U000174,1,234.99,234.99
I00007027,O00003184,P000993,U000174,1,564.72,564.72
I00007028,O00003184,P000740,U000174,1,73.39,73.39
I00007029,O00003185,P000116,U006101,3,128.31,384.93
I00007030,O00003186,P000789,U003550,1,87.48,87.48
I00007031,O00003187,P001323,U007687,2,50.42,100.84
I00007032,O00003187,P001444,U007687,1,39.6,39.6
I00007033,O00003187,P001726,U007687,3,25.89,77.67
I00007034,O00003187,P000458,U007687,1,982.1,982.1
I00007035,O00003187,P000355,U007687,1,577.93,577.93
I00007036,O00003188,P000726,U007216,1,109.92,109.92
I00007037,O00003189,P001902,U005100,2,165.59,331.18
I00007038,O00003189,P000603,U005100,1,360.29,360.29
I00007039,O00003190,P001276,U004599,1,39.32,39.32
I00007040,O00003190,P000519,U004599,3,769.71,2309.13
I00007041,O00003191,P001534,U005900,3,91.4,274.2
I00007042,O00003191,P000680,U005900,2,114.54,229.08
I00007043,O00003191,P000484,U005900,1,104.34,104.34
I00007044,O00003191,P000853,U005900,1,121.17,121.17
I00007045,O00003192,P001449,U006318,2,354.29,708.58
I00007046,O00003193,P000138,U008398,1,57.52,57.52
I00007047,O00003193,P001105,U008398,1,17.57,17.57
I00007048,O00003193,P000506,U008398,1,75.86,75.86
I00007049,O00003194,P000727,U003773,2,133.58,267.16
I00007050,O00003195,P001557,U001122,1,75.93,75.93
I00007051,O00003196,P001536,U005577,2,37.11,74.22
I00007052,O00003196,P000437,U005577,3,130.95,392.85
I00007053,O00003196,P001001,U005577,1,25.73,25.73
I00007054,O00003197,P001760,U002956,1,24.92,24.92
I00007055,O00003197,P001490,U002956,1,158.04,158.04
I00007056,O00003198,P001209,U001982,3,8.24,24.72
I00007057,O00003199,P001879,U001757,1,18.51,18.51
I00007058,O00003199,P000204,U001757,2,112.83,225.66
I00007059,O00003199,P001329,U001757,1,168.63,168.63
I00007060,O00003199,P000233,U001757,2,173.94,347.88
I00007061,O00003200,P001457,U005408,1,58.83,58.83
I00007062,O00003200,P001358,U005408,1,54.48,54.48
I00007063,O00003200,P001162,U005408,2,99.26,198.52
I00007064,O00003201,P001831,U007538,1,169.79,169.79
I00007065,O00003201,P001016,U007538,1,542.86,542.86
I00007066,O00003202,P000687,U003576,1,158.55,158.55
I00007067,O00003202,P000711,U003576,1,536.33,536.33
I00007068,O00003203,P000546,U006696,3,292.19,876.57
I00007069,O00003203,P001892,U006696,3,1287.95,3863.85
I00007070,O00003203,P001049,U006696,1,1599.98,1599.98
I00007071,O00003204,P001021,U002955,1,72.4,72.4
I00007072,O00003205,P001682,U006200,1,35.4,35.4
I00007073,O00003205,P001682,U006200,1,35.4,35.4
I00007074,O00003206,P000847,U008746,1,165.89,165.89
I00007075,O00003206,P001443,U008746,1,28.43,28.43
I00007076,O00003206,P000621,U008746,1,7.92,7.92
I00007077,O00003206,P000231,U008746,2,178.96,357.92
I00007078,O00003207,P000226,U004244,2,118.33,236.66
I00007079,O00003207,P001560,U004244,1,1033.13,1033.13
I00007080,O00003208,P001904,U003220,2,215.5,431.0
I00007081,O00003209,P000724,U005494,1,20.92,20.92
I00007082,O00003209,P000034,U005494,1,260.02,260.02
I00007083,O00003209,P001147,U005494,1,62.75,62.75
I00007084,O00003209,P000735,U005494,1,639.96,639.96
I00007085,O00003210,P001493,U009313,3,992.56,2977.68
I00007086,O00003210,P000734,U009313,3,86.34,259.02
I00007087,O00003211,P001286,U001273,3,63.38,190.14
I00007088,O00003211,P000387,U001273,3,435.72,1307.16
I00007089,O00003212,P001109,U006901,2,33.05,66.1
I00007090,O00003212,P000539,U006901,1,45.11,45.11
I00007091,O00003212,P001573,U006901,1,50.66,50.66
I00007092,O00003213,P001538,U008886,1,72.49,72.49
I00007093,O00003213,P001031,U008886,1,82.85,82.85
I00007094,O00003214,P000964,U006225,1,32.78,32.78
I00007095,O00003215,P000641,U004856,2,86.47,172.94
I00007096,O00003215,P001354,U004856,3,96.63,289.89
I00007097,O00003216,P001086,U002660,1,14.44,14.44
I00007098,O00003216,P000225,U002660,1,527.87,527.87
I00007099,O00003217,P000612,U003682,1,92.36,92.36
I00007100,O00003218,P000767,U007427,1,327.68,327.68
I00007101,O00003218,P001134,U007427,2,145.87,291.74
I00007102,O00003218,P001835,U007427,1,76.86,76.86
I00007103,O00003218,P001073,U007427,1,31.17,31.17
I00007104,O00003219,P000015,U004497,3,58.15,174.45
I00007105,O00003219,P000116,U004497,2,128.31,256.62
I00007106,O00003220,P001508,U004072,1,1016.69,1016.69
I00007107,O00003221,P001866,U008477,1,21.92,21.92
I00007108,O00003221,P001971,U008477,1,22.59,22.59
I00007109,O00003221,P001528,U008477,1,150.71,150.71
I00007110,O00003222,P000307,U002240,2,354.49,708.98
I00007111,O00003223,P000184,U003456,1,21.38,21.38
I00007112,O00003224,P001058,U003568,1,98.25,98.25
I00007113,O00003225,P000169,U004371,1,21.36,21.36
I00007114,O00003225,P001958,U004371,1,94.62,94.62
I00007115,O00003225,P001257,U004371,1,854.8,854.8
I00007116,O00003226,P001879,U000192,1,18.51,18.51
I00007117,O00003226,P001767,U000192,1,254.74,254.74
I00007118,O00003227,P001554,U007887,1,43.35,43.35
I00007119,O00003227,P001879,U007887,1,18.51,18.51
I00007120,O00003228,P001221,U002545,2,79.93,159.86
I00007121,O00003228,P000462,U002545,1,142.59,142.59
I00007122,O00003229,P001072,U000815,1,68.33,68.33
I00007123,O00003229,P001805,U000815,1,11.37,11.37
I00007124,O00003229,P000294,U000815,1,543.31,543.31
I00007125,O00003229,P000761,U000815,1,57.87,57.87
I00007126,O00003230,P001157,U000773,3,20.26,60.78
I00007127,O00003231,P001504,U006719,1,1206.27,1206.27
I00007128,O00003231,P001575,U006719,1,32.63,32.63
I00007129,O00003231,P000825,U006719,1,23.92,23.92
I00007130,O00003232,P000065,U007382,3,32.09,96.27
I00007131,O00003232,P000666,U007382,1,367.54,367.54
I00007132,O00003233,P000881,U009103,2,441.04,882.08
I00007133,O00003233,P000889,U009103,2,9.1,18.2
I00007134,O00003233,P000124,U009103,1,36.32,36.32
I00007135,O00003234,P000383,U004716,1,26.27,26.27
I00007136,O00003234,P000629,U004716,1,210.39,210.39
I00007137,O00003235,P001923,U004456,2,38.31,76.62
I00007138,O00003235,P000205,U004456,1,68.81,68.81
I00007139,O00003235,P001552,U004456,1,27.47,27.47
I00007140,O00003236,P001957,U001934,1,45.18,45.18
I00007141,O00003237,P000040,U008926,1,350.41,350.41
I00007142,O00003237,P000393,U008926,2,79.35,158.7
I00007143,O00003237,P001659,U008926,2,20.65,41.3
I00007144,O00003238,P000340,U003481,1,20.74,20.74
I00007145,O00003238,P000478,U003481,1,199.79,199.79
I00007146,O00003238,P001155,U003481,1,175.11,175.11
I00007147,O00003238,P000976,U003481,2,398.82,797.64
I00007148,O00003239,P001434,U008588,3,669.84,2009.52
I00007149,O00003239,P000370,U008588,1,201.91,201.91
I00007150,O00003239,P000189,U008588,1,4.19,4.19
I00007151,O00003239,P000002,U008588,1,21.46,21.46
I00007152,O00003240,P001483,U008237,1,77.99,77.99
I00007153,O00003240,P000482,U008237,3,62.62,187.86
I00007154,O00003241,P001369,U008685,2,213.25,426.5
I00007155,O00003241,P001133,U008685,3,521.0,1563.0
I00007156,O00003242,P001620,U004656,1,39.96,39.96
I00007157,O00003243,P001809,U004796,2,131.75,263.5
I00007158,O00003244,P000028,U006513,1,313.89,313.89
I00007159,O00003245,P000767,U000636,1,327.68,327.68
I00007160,O00003245,P000085,U000636,1,462.62,462.62
I00007161,O00003246,P000726,U004996,1,109.92,109.92
I00007162,O00003247,P000393,U007019,1,79.35,79.35
I00007163,O00003247,P000366,U007019,1,242.13,242.13
I00007164,O00003248,P001766,U009402,1,64.22,64.22
I00007165,O00003248,P001700,U009402,1,601.59,601.59
I00007166,O00003248,P001414,U009402,1,223.69,223.69
I00007167,O00003249,P001849,U007164,3,59.13,177.39
I00007168,O00003250,P000690,U000650,1,368.82,368.82
I00007169,O00003250,P000631,U000650,1,150.4,150.4
I00007170,O00003251,P001265,U008058,2,59.96,119.92
I00007171,O00003252,P000825,U001914,1,23.92,23.92
I00007172,O00003253,P001519,U007635,1,130.87,130.87
I00007173,O00003254,P000033,U001775,1,44.46,44.46
I00007174,O00003255,P000255,U009340,1,71.91,71.91
I00007175,O00003255,P001009,U009340,2,32.46,64.92
I00007176,O00003255,P000756,U009340,2,31.72,63.44
I00007177,O00003256,P001169,U003263,1,180.9,180.9
I00007178,O00003257,P000543,U006365,1,115.63,115.63
I00007179,O00003257,P000161,U006365,1,701.36,701.36
I00007180,O00003257,P000181,U006365,1,763.34,763.34
I00007181,O00003258,P000287,U000788,1,69.34,69.34
I00007182,O00003258,P001736,U000788,1,5.66,5.66
I00007183,O00003259,P000297,U008994,1,902.48,902.48
I00007184,O00003259,P000955,U008994,1,226.85,226.85
I00007185,O00003260,P001265,U008883,1,59.96,59.96
I00007186,O00003261,P000794,U006911,1,62.1,62.1
I00007187,O00003261,P001940,U006911,1,115.22,115.22
I00007188,O00003261,P000852,U006911,1,18.23,18.23
I00007189,O00003262,P001518,U001381,1,128.53,128.53
I00007190,O00003262,P000426,U001381,2,244.16,488.32
I00007191,O00003263,P001762,U009358,1,476.36,476.36
I00007192,O00003263,P000210,U009358,1,253.94,253.94
I00007193,O00003264,P000619,U001142,3,279.09,837.27
I00007194,O00003264,P001357,U001142,1,19.99,19.99
I00007195,O00003265,P001447,U007877,1,26.07,26.07
I00007196,O00003266,P001065,U008053,1,51.94,51.94
I00007197,O00003267,P000671,U002384,1,84.7,84.7
I00007198,O00003268,P001728,U008280,2,82.77,165.54
I00007199,O00003269,P000872,U001792,1,51.33,51.33
I00007200,O00003269,P000001,U001792,2,157.89,315.78
I00007201,O00003269,P001126,U001792,1,50.15,50.15
I00007202,O00003270,P000767,U000631,1,327.68,327.68
I00007203,O00003271,P001558,U003445,1,142.38,142.38
I00007204,O00003271,P000229,U003445,1,5.59,5.59
I00007205,O00003271,P000222,U003445,1,21.85,21.85
I00007206,O00003272,P000147,U008907,1,52.33,52.33
I00007207,O00003273,P000009,U006443,1,253.18,253.18
I00007208,O00003274,P000937,U008096,1,401.3,401.3
I00007209,O00003275,P001767,U009497,1,254.74,254.74
I00007210,O00003276,P001611,U002636,1,1028.88,1028.88
I00007211,O00003276,P000842,U002636,1,239.55,239.55
I00007212,O00003277,P000291,U003017,1,50.3,50.3
I00007213,O00003277,P000190,U003017,2,34.94,69.88
I00007214,O00003277,P001600,U003017,2,28.77,57.54
I00007215,O00003278,P000719,U005112,2,134.95,269.9
I00007216,O00003279,P000787,U000010,1,62.47,62.47
I00007217,O00003279,P001599,U000010,1,63.33,63.33
I00007218,O00003280,P000916,U006991,2,81.74,163.48
I00007219,O00003280,P000581,U006991,1,307.54,307.54
I00007220,O00003280,P001802,U006991,3,97.72,293.16
I00007221,O00003280,P001125,U006991,2,1181.64,2363.28
I00007222,O00003280,P000565,U006991,2,340.5,681.0
I00007223,O00003281,P000406,U009227,1,103.54,103.54
I00007224,O00003282,P001487,U003966,3,52.1,156.3
I00007225,O00003283,P001658,U003154,1,20.37,20.37
I00007226,O00003283,P000617,U003154,1,45.28,45.28
I00007227,O00003283,P001004,U003154,1,12.81,12.81
I00007228,O00003284,P000936,U000924,1,236.97,236.97
I00007229,O00003285,P001557,U007679,1,75.93,75.93
I00007230,O00003286,P000497,U004423,2,15.21,30.42
I00007231,O00003286,P001353,U004423,1,631.36,631.36
I00007232,O00003286,P000643,U004423,1,105.35,105.35
I00007233,O00003286,P001458,U004423,1,29.08,29.08
I00007234,O00003287,P001189,U007712,1,9.98,9.98
I00007235,O00003287,P000929,U007712,3,69.43,208.29
I00007236,O00003288,P000453,U006394,2,17.06,34.12
I00007237,O00003289,P001789,U001744,3,409.61,1228.83
I00007238,O00003290,P000791,U000647,1,40.14,40.14
I00007239,O00003290,P000046,U000647,1,19.09,19.09
I00007240,O00003290,P000936,U000647,2,236.97,473.94
I00007241,O00003290,P000816,U000647,2,56.6,113.2
I00007242,O00003291,P001170,U002939,2,30.76,61.52
I00007243,O00003292,P001429,U000353,2,17.5,35.0
I00007244,O00003292,P000585,U000353,2,44.29,88.58
I00007245,O00003292,P000227,U000353,1,238.61,238.61
I00007246,O00003292,P001335,U000353,1,386.33,386.33
I00007247,O00003293,P001597,U006397,2,7.37,14.74
I00007248,O00003293,P001075,U006397,1,37.33,37.33
I00007249,O00003293,P001900,U006397,1,1351.78,1351.78
I00007250,O00003294,P000801,U009806,2,31.7,63.4
I00007251,O00003295,P001647,U006376,1,118.8,118.8
I00007252,O00003296,P000762,U002223,3,185.46,556.38
I00007253,O00003297,P001483,U005392,1,77.99,77.99
I00007254,O00003298,P001425,U007688,1,11.44,11.44
I00007255,O00003298,P000984,U007688,1,244.36,244.36
I00007256,O00003299,P001938,U001949,2,8.05,16.1
I00007257,O00003300,P001394,U002278,1,171.06,171.06
I00007258,O00003300,P001391,U002278,1,65.46,65.46
I00007259,O00003300,P000228,U002278,1,253.79,253.79
I00007260,O00003301,P000165,U001119,1,295.27,295.27
I00007261,O00003301,P000275,U001119,1,36.36,36.36
I00007262,O00003302,P001407,U001688,3,218.95,656.85
I00007263,O00003303,P001569,U007924,2,51.05,102.1
I00007264,O00003304,P000812,U009542,3,24.2,72.6
I00007265,O00003304,P001554,U009542,2,43.35,86.7
I00007266,O00003305,P000091,U007433,1,69.07,69.07
I00007267,O00003305,P000884,U007433,1,15.29,15.29
I00007268,O00003305,P001018,U007433,3,80.56,241.68
I00007269,O00003305,P001198,U007433,1,58.11,58.11
I00007270,O00003305,P001612,U007433,1,83.13,83.13
I00007271,O00003305,P001441,U007433,1,54.22,54.22
I00007272,O00003306,P001532,U008601,1,137.82,137.82
I00007273,O00003307,P000520,U000209,1,161.29,161.29
I00007274,O00003307,P001867,U000209,3,93.84,281.52
I00007275,O00003308,P000638,U009937,2,76.4,152.8
I00007276,O00003309,P001134,U002156,1,145.87,145.87
I00007277,O00003309,P001211,U002156,1,9.28,9.28
I00007278,O00003310,P001888,U009146,3,16.14,48.42
I00007279,O00003311,P001475,U002883,1,651.6,651.6
I00007280,O00003312,P000635,U002208,1,14.99,14.99
I00007281,O00003312,P000342,U002208,1,90.57,90.57
I00007282,O00003312,P001309,U002208,2,52.93,105.86
I00007283,O00003312,P001061,U002208,1,297.23,297.23
I00007284,O00003313,P001822,U002544,3,492.48,1477.44
I00007285,O00003314,P000071,U001151,1,138.82,138.82
I00007286,O00003314,P000731,U001151,1,1236.42,1236.42
I00007287,O00003314,P000809,U001151,1,232.34,232.34
I00007288,O00003314,P000476,U001151,2,133.02,266.04
I00007289,O00003315,P001047,U007584,1,49.09,49.09
I00007290,O00003316,P001796,U000563,1,45.72,45.72
I00007291,O00003316,P000616,U000563,1,28.51,28.51
I00007292,O00003316,P000871,U000563,1,15.04,15.04
I00007293,O00003316,P001945,U000563,1,85.2,85.2
I00007294,O00003317,P000524,U005860,1,71.29,71.29
I00007295,O00003318,P000240,U002845,1,13.49,13.49
I00007296,O00003318,P001403,U002845,1,343.39,343.39
I00007297,O00003319,P001505,U000955,1,142.27,142.27
I00007298,O00003320,P001519,U002853,1,130.87,130.87
I00007299,O00003321,P001246,U004964,1,31.98,31.98
I00007300,O00003321,P000633,U004964,1,32.11,32.11
I00007301,O00003321,P000901,U004964,1,97.59,97.59
I00007302,O00003321,P001327,U004964,1,3.61,3.61
I00007303,O00003321,P001797,U004964,1,187.99,187.99
I00007304,O00003322,P000152,U005473,1,299.66,299.66
I00007305,O00003322,P000079,U005473,1,71.29,71.29
I00007306,O00003322,P001426,U005473,2,187.75,375.5
I00007307,O00003322,P000044,U005473,1,53.51,53.51
I00007308,O00003323,P001549,U003264,1,13.83,13.83
I00007309,O00003324,P001354,U009504,1,96.63,96.63
I00007310,O00003324,P001014,U009504,1,10.78,10.78
I00007311,O00003325,P001637,U005972,1,529.06,529.06
I00007312,O00003326,P000807,U003574,1,1205.1,1205.1
I00007313,O00003326,P001390,U003574,1,293.83,293.83
I00007314,O00003326,P000175,U003574,2,22.44,44.88
I00007315,O00003327,P001803,U008355,1,73.01,73.01
I00007316,O00003327,P000993,U008355,1,564.72,564.72
I00007317,O00003327,P000352,U008355,1,112.71,112.71
I00007318,O00003327,P001637,U008355,1,529.06,529.06
I00007319,O00003328,P000040,U007789,1,350.41,350.41
I00007320,O00003328,P000714,U007789,1,22.55,22.55
I00007321,O00003329,P000680,U000573,2,114.54,229.08
I00007322,O00003329,P001486,U000573,1,151.5,151.5
I00007323,O00003329,P000633,U000573,2,32.11,64.22
I00007324,O00003330,P001182,U001523,1,129.7,129.7
I00007325,O00003331,P000120,U004894,1,176.19,176.19
I00007326,O00003331,P001579,U004894,1,124.87,124.87
I00007327,O00003332,P001783,U007408,1,56.57,56.57
I00007328,O00003332,P001073,U007408,3,31.17,93.51
I00007329,O00003333,P000443,U009824,1,61.6,61.6
I00007330,O00003333,P001972,U009824,1,38.53,38.53
I00007331,O00003334,P001404,U002303,1,95.08,95.08
I00007332,O00003334,P000068,U002303,3,46.36,139.08
I00007333,O00003334,P001776,U002303,2,56.21,112.42
I00007334,O00003335,P000542,U004471,1,36.54,36.54
I00007335,O00003336,P001612,U001339,1,83.13,83.13
I00007336,O00003336,P001405,U001339,1,79.25,79.25
I00007337,O00003336,P001147,U001339,2,62.75,125.5
I00007338,O00003337,P000835,U000948,3,17.57,52.71
I00007339,O00003337,P001382,U000948,1,93.21,93.21
I00007340,O00003338,P001755,U007130,1,305.42,305.42
I00007341,O00003339,P001644,U006611,1,157.79,157.79
I00007342,O00003339,P001508,U006611,3,1016.69,3050.07
I00007343,O00003340,P001723,U006555,3,101.97,305.91
I00007344,O00003340,P001788,U006555,1,391.83,391.83
I00007345,O00003340,P000180,U006555,3,400.2,1200.6
I00007346,O00003341,P001373,U001088,2,815.01,1630.02
I00007347,O00003341,P001654,U001088,1,135.96,135.96
I00007348,O00003341,P000875,U001088,1,376.18,376.18
I00007349,O00003342,P001114,U005337,1,85.79,85.79
I00007350,O00003342,P001107,U005337,1,13.03,13.03
I00007351,O00003342,P000860,U005337,2,264.08,528.16
I00007352,O00003343,P000676,U000770,1,21.12,21.12
I00007353,O00003344,P001784,U008342,1,219.72,219.72
I00007354,O00003345,P001298,U005878,2,92.91,185.82
I00007355,O00003346,P001299,U008977,1,84.37,84.37
I00007356,O00003347,P000796,U006660,3,26.1,78.3
I00007357,O00003347,P001331,U006660,1,34.59,34.59
I00007358,O00003347,P000720,U006660,1,293.24,293.24
I00007359,O00003348,P001604,U004093,1,104.38,104.38
I00007360,O00003349,P000406,U003249,1,103.54,103.54
I00007361,O00003350,P001147,U003907,1,62.75,62.75
I00007362,O00003351,P000238,U009331,1,168.05,168.05
I00007363,O00003351,P000290,U009331,1,44.33,44.33
I00007364,O00003351,P001781,U009331,1,984.2,984.2
I00007365,O00003352,P000055,U006874,1,949.73,949.73
I00007366,O00003352,P000378,U006874,1,9.11,9.11
I00007367,O00003352,P000193,U006874,2,794.73,1589.46
I00007368,O00003353,P000584,U001800,1,85.22,85.22
I00007369,O00003353,P001835,U001800,2,76.86,153.72
I00007370,O00003353,P000274,U001800,1,1197.44,1197.44
I00007371,O00003354,P001627,U002323,1,11.67,11.67
I00007372,O00003354,P001551,U002323,3,11.78,35.34
I00007373,O00003355,P000927,U009001,2,1206.17,2412.34
I00007374,O00003355,P000911,U009001,1,72.0,72.0
I00007375,O00003355,P001907,U009001,1,34.96,34.96
I00007376,O00003355,P000985,U009001,1,43.24,43.24
I00007377,O00003356,P001255,U009085,1,37.59,37.59
I00007378,O00003357,P000826,U009555,1,26.79,26.79
I00007379,O00003358,P001801,U001713,1,365.24,365.24
I00007380,O00003358,P001493,U001713,1,992.56,992.56
I00007381,O00003358,P000163,U001713,1,31.44,31.44
I00007382,O00003359,P001624,U000357,1,50.81,50.81
I00007383,O00003359,P000954,U000357,3,661.52,1984.56
I00007384,O00003359,P000410,U000357,1,83.41,83.41
