order_id,user_id,order_date,order_status,total_amount
O00004574,U001758,2024-10-22T06:44:49.763384,returned,1773.88
O00004575,U003893,2025-02-23T07:45:06.285007,completed,535.01
O00004576,U003187,2024-05-05T00:41:01.699817,returned,168.02
O00004577,U001765,2025-09-01T21:28:16.037004,returned,63.14
O00004578,U003425,2024-07-22T22:29:38.578424,shipped,174.36
O00004579,U005890,2024-01-23T05:43:00.212291,processing,838.26
O00004580,U007708,2024-02-18T00:43:08.296535,cancelled,838.3
O00004581,U000714,2025-09-25T05:00:53.252686,shipped,138.5
O00004582,U001545,2025-10-11T23:59:54.519466,cancelled,55.21
O00004583,U002734,2024-11-23T10:09:12.291065,processing,538.42
O00004584,U004015,2024-04-29T17:14:47.114058,processing,144.53
O00004585,U007159,2024-10-23T08:30:42.216535,completed,2222.66
O00004586,U003427,2025-11-01T00:09:42.828144,cancelled,6123.01
O00004587,U009653,2024-04-16T07:09:18.508456,cancelled,1456.83
O00004588,U009000,2024-03-03T12:25:19.428217,returned,348.38
O00004589,U002262,2024-01-12T23:11:09.324847,cancelled,1211.68
O00004590,U000845,2025-01-31T06:02:13.607086,shipped,508.37
O00004591,U002659,2025-02-10T04:34:24.893520,completed,129.49
O00004592,U004056,2025-11-12T13:49:18.503919,shipped,9.25
O00004593,U002324,2024-08-13T00:45:39.821941,completed,157.79
O00004594,U008706,2025-02-14T23:53:52.221167,processing,1119.95
O00004595,U008806,2024-11-30T21:37:28.988296,shipped,301.98
O00004596,U004045,2024-09-04T14:47:04.270943,cancelled,16.12
O00004597,U007046,2024-04-14T13:53:10.215202,processing,38.7
O00004598,U002676,2025-06-26T03:33:23.679283,shipped,33.02
O00004599,U009719,2024-10-03T15:19:00.156893,processing,731.87
O00004600,U009368,2024-03-14T00:53:43.796027,shipped,793.04
O00004601,U008242,2025-11-04T08:08:18.315071,returned,1628.58
O00004602,U002034,2025-02-14T02:06:11.523190,shipped,276.42
O00004603,U009627,2024-09-24T23:52:16.167661,shipped,519.19
O00004604,U009408,2025-02-18T17:06:11.189684,cancelled,1910.48
O00004605,U009706,2024-10-24T08:19:11.831556,cancelled,81.18
O00004606,U007837,2025-10-22T19:20:35.372656,shipped,1159.58
O00004607,U003362,2024-08-14T11:10:25.670095,completed,556.74
O00004608,U003802,2024-07-13T12:50:00.807699,cancelled,108.8
O00004609,U006926,2025-01-23T09:09:43.654002,processing,1099.87
O00004610,U008442,2025-11-04T11:26:51.545788,returned,1205.26
O00004611,U007865,2024-03-31T16:01:51.324862,returned,124.0
O00004612,U009429,2024-08-25T18:55:20.453083,shipped,255.94
O00004613,U003800,2025-04-01T23:09:53.719889,processing,140.32
O00004614,U006765,2024-05-30T06:24:25.154671,shipped,56.77
O00004615,U002340,2025-08-23T14:41:24.643703,cancelled,134.54
O00004616,U003857,2025-04-02T11:15:44.316490,shipped,556.56
O00004617,U004061,2024-12-03T11:39:08.162992,processing,1186.14
O00004618,U000931,2025-04-18T10:24:39.161727,completed,28.51
O00004619,U001026,2025-07-24T06:59:26.304403,processing,1600.19
O00004620,U004582,2024-06-02T21:31:23.727105,cancelled,203.83
O00004621,U005157,2025-11-11T05:38:23.037189,completed,74.66
O00004622,U000954,2024-09-24T12:23:03.903567,processing,71.52
O00004623,U001424,2025-08-24T01:07:11.198030,cancelled,137.79
O00004624,U002239,2024-01-08T21:02:37.503069,cancelled,669.84
O00004625,U007603,2024-12-11T18:27:34.205949,processing,944.56
O00004626,U002426,2025-07-17T09:40:03.632535,returned,1323.47
O00004627,U004262,2024-01-27T21:33:54.193459,completed,53.19
O00004628,U000413,2024-05-07T07:22:28.006360,cancelled,22.62
O00004629,U005879,2025-05-31T10:10:31.330765,cancelled,703.4
O00004630,U009293,2025-05-27T20:50:57.470652,cancelled,119.86
O00004631,U005423,2024-09-03T17:38:39.658837,processing,24.92
O00004632,U000503,2024-01-24T18:03:22.241754,completed,80.66
O00004633,U000319,2025-01-09T16:23:42.023478,shipped,220.65
O00004634,U003135,2025-02-27T09:42:54.915261,cancelled,1395.52
O00004635,U004101,2025-03-09T13:49:18.911789,returned,384.34
O00004636,U000185,2024-02-08T09:59:34.271379,cancelled,1060.45
O00004637,U005161,2025-04-04T12:09:31.243530,processing,153.27
O00004638,U000159,2025-01-17T11:28:45.313657,returned,422.63
O00004639,U009709,2025-10-03T19:16:04.807995,completed,158.84
O00004640,U009140,2025-06-16T23:21:24.815204,processing,40.6
O00004641,U000722,2025-09-23T17:18:01.610184,returned,1631.68
O00004642,U002292,2025-03-02T17:14:21.368534,returned,150.4
O00004643,U003722,2024-10-12T14:58:07.786968,returned,494.58
O00004644,U005077,2024-05-30T00:46:15.955586,returned,206.81
O00004645,U006466,2025-03-22T08:11:45.934045,returned,51.45
O00004646,U004866,2025-07-02T15:19:53.546258,completed,5.28
O00004647,U004751,2025-07-02T03:09:41.165300,processing,69.1
O00004648,U008518,2024-12-25T14:48:14.735490,processing,749.03
O00004649,U009266,2025-03-13T11:06:39.241805,cancelled,499.24
O00004650,U006351,2024-03-06T03:42:32.281186,returned,88.97
O00004651,U001802,2024-11-06T21:01:01.092488,processing,219.53
O00004652,U001083,2025-09-07T19:59:15.958164,processing,422.63
O00004653,U002257,2025-11-04T02:23:00.424048,cancelled,1043.96
O00004654,U009810,2024-01-12T09:34:56.990258,completed,1535.78
O00004655,U000352,2025-09-05T06:59:56.787860,returned,98.79
O00004656,U005237,2025-08-09T20:04:51.245776,completed,1206.17
O00004657,U000605,2025-08-18T00:07:38.420335,completed,107.69
O00004658,U000670,2024-04-01T22:05:02.367560,cancelled,775.52
O00004659,U009214,2025-08-01T05:59:27.364682,returned,100.99
O00004660,U004335,2024-10-06T05:52:03.547108,shipped,42.19
O00004661,U003066,2024-05-26T18:12:28.853179,cancelled,297.47
O00004662,U009827,2024-01-09T02:59:33.995479,completed,571.5
O00004663,U008130,2024-01-03T05:18:21.326791,cancelled,1454.57
O00004664,U004431,2024-05-19T23:44:12.720469,cancelled,125.02
O00004665,U008145,2025-07-15T22:27:48.803097,processing,670.8
O00004666,U004656,2025-06-25T23:32:24.746619,cancelled,428.83
O00004667,U004891,2024-06-22T13:02:06.615975,shipped,122.71
O00004668,U005249,2024-07-03T08:15:45.106625,shipped,295.86
O00004669,U004344,2024-12-13T13:53:06.983400,cancelled,291.32
O00004670,U000408,2024-02-22T11:12:37.278969,returned,143.9
O00004671,U000182,2025-08-27T09:17:26.509593,returned,832.19
O00004672,U008033,2024-11-30T04:44:21.990376,processing,3448.55
O00004673,U002683,2025-03-21T15:59:44.144791,completed,498.28
O00004674,U009221,2025-04-20T23:45:21.208759,returned,233.73
O00004675,U000426,2024-10-16T15:39:48.710517,shipped,267.03
O00004676,U003893,2024-08-02T03:30:48.203250,processing,2262.6
O00004677,U002571,2025-04-26T10:25:39.262159,processing,843.33
O00004678,U000362,2024-01-27T17:22:04.510564,shipped,933.96
O00004679,U000491,2024-11-27T10:54:01.746884,returned,39.15
O00004680,U006644,2024-01-29T14:35:51.212491,shipped,177.43
O00004681,U000817,2025-09-30T02:11:19.864225,completed,96.55
O00004682,U009695,2025-02-12T12:55:49.002154,shipped,54.92
O00004683,U005304,2025-03-17T11:31:20.475632,processing,20.31
O00004684,U002977,2024-07-01T06:27:58.880900,processing,238.05
O00004685,U006431,2025-05-10T20:51:48.299880,shipped,86.02
O00004686,U007343,2024-07-06T21:36:11.777919,cancelled,199.85
O00004687,U001741,2025-07-16T20:23:10.561555,completed,1607.69
O00004688,U009016,2024-08-05T08:47:59.410417,cancelled,53.88
O00004689,U005194,2025-05-04T06:36:21.752016,cancelled,735.24
O00004690,U004634,2025-06-17T18:48:02.897127,returned,15.99
O00004691,U008113,2024-04-18T09:12:09.557470,completed,911.46
O00004692,U001850,2025-01-03T16:52:08.330380,processing,213.04
O00004693,U000031,2024-01-24T14:33:45.663616,shipped,131.29
O00004694,U007806,2025-04-09T13:00:51.789732,cancelled,664.92
O00004695,U008209,2024-10-24T03:31:11.636280,processing,40.64
O00004696,U006916,2024-06-03T15:37:52.657113,shipped,231.49
O00004697,U003303,2024-05-15T07:31:48.735395,processing,113.14
O00004698,U003034,2025-05-25T20:21:09.860544,returned,173.94
O00004699,U006256,2024-09-10T00:59:05.127825,shipped,362.24
O00004700,U004875,2024-11-25T15:09:29.189888,returned,435.87
O00004701,U002945,2024-02-23T06:28:33.771285,cancelled,287.16
O00004702,U005282,2024-07-06T11:55:57.613513,returned,427.08
O00004703,U006703,2024-01-21T19:59:38.566863,shipped,254.08
O00004704,U001469,2025-03-29T22:24:02.449098,shipped,54.42
O00004705,U004273,2024-08-22T19:19:17.926178,completed,208.72
O00004706,U002095,2024-11-23T04:16:35.635225,processing,116.18
O00004707,U007582,2025-07-06T16:01:07.654496,processing,1471.05
O00004708,U001753,2025-03-24T17:51:58.834347,cancelled,988.9
O00004709,U001513,2025-05-30T13:11:45.959454,cancelled,72.49
O00004710,U009770,2025-01-26T04:45:35.169519,completed,104.27
O00004711,U005926,2024-04-03T05:32:41.335649,processing,89.93
O00004712,U002039,2024-07-24T18:49:46.661638,cancelled,885.5
O00004713,U001658,2024-12-17T14:41:07.615907,returned,50.37
O00004714,U009376,2025-01-05T04:24:42.683357,processing,2040.3
O00004715,U002226,2025-05-24T11:56:39.887463,shipped,127.41
O00004716,U006504,2024-11-01T06:10:50.243503,cancelled,202.87
O00004717,U000871,2025-08-03T04:58:50.679709,processing,198.32
O00004718,U007103,2025-08-12T14:39:29.253798,processing,212.29
O00004719,U008336,2024-06-24T04:32:20.983775,returned,72.21
O00004720,U006562,2025-01-31T14:53:13.116431,shipped,8.07
O00004721,U001897,2024-02-10T19:05:59.197524,shipped,1050.94
O00004722,U009207,2024-09-28T03:11:17.130542,cancelled,74.08
O00004723,U009102,2025-03-05T12:30:19.276964,shipped,29.15
O00004724,U006978,2024-02-13T09:05:54.875536,cancelled,1620.84
O00004725,U008542,2025-06-09T06:06:36.494868,completed,57.65
O00004726,U000155,2024-08-03T15:21:02.659747,shipped,4047.79
O00004727,U000544,2024-09-04T01:05:52.666934,cancelled,1032.78
O00004728,U001813,2024-10-27T02:04:08.090044,cancelled,344.65
O00004729,U006686,2025-03-19T16:18:20.865386,completed,473.03
O00004730,U004864,2024-06-01T08:33:30.385682,processing,1067.76
O00004731,U001842,2024-11-20T20:32:20.501111,returned,104.68
O00004732,U000788,2024-12-18T13:15:35.600379,shipped,64.49
O00004733,U008275,2024-05-10T03:41:17.532546,completed,982.44
O00004734,U002441,2024-04-16T09:25:28.763816,completed,301.4
O00004735,U006512,2025-08-03T15:05:10.291851,shipped,1001.67
O00004736,U002315,2024-07-06T13:42:37.951738,cancelled,1068.79
O00004737,U006344,2024-08-21T05:59:50.590767,shipped,130.56
O00004738,U004248,2024-12-15T03:46:59.452614,cancelled,609.49
O00004739,U001829,2024-01-01T20:05:47.133544,processing,117.09
O00004740,U001501,2024-09-17T04:52:56.350817,completed,254.76
O00004741,U008525,2024-07-26T10:03:24.371045,cancelled,162.98
O00004742,U001080,2024-09-16T18:02:29.694031,cancelled,1027.62
O00004743,U009627,2024-11-28T10:31:47.800239,shipped,48.22
O00004744,U000732,2024-01-10T01:24:05.776966,returned,738.91
O00004745,U000227,2024-01-09T18:11:34.128916,processing,71.07
O00004746,U000610,2024-08-21T01:07:49.967089,completed,143.07
O00004747,U000612,2025-04-19T08:09:10.123972,processing,342.83
O00004748,U001435,2024-02-28T19:29:51.075985,returned,596.04
O00004749,U007396,2025-01-15T16:46:24.786064,shipped,366.03
O00004750,U001261,2024-10-15T16:09:54.124424,returned,156.02
O00004751,U003663,2024-12-20T10:23:33.533413,processing,3069.83
O00004752,U004150,2025-09-24T06:00:01.588509,completed,1187.64
O00004753,U001142,2025-09-08T04:16:33.750489,completed,1424.08
O00004754,U007397,2025-03-07T14:51:01.649293,shipped,14.26
O00004755,U005667,2024-08-23T10:12:33.687765,cancelled,63.88
O00004756,U006764,2024-12-15T15:46:22.721696,returned,44.94
O00004757,U004421,2025-09-06T11:55:36.411782,cancelled,507.24
O00004758,U008409,2024-03-03T03:42:53.174665,completed,318.64
O00004759,U003165,2025-05-22T03:06:14.512833,cancelled,139.1
O00004760,U008095,2025-06-24T21:43:43.806189,completed,808.88
O00004761,U004682,2025-06-04T03:09:59.937164,completed,6.16
O00004762,U009334,2024-08-08T12:04:50.641196,completed,949.98
O00004763,U003828,2025-04-11T14:29:48.006738,shipped,275.41
O00004764,U001788,2024-05-06T05:49:20.090326,shipped,787.21
O00004765,U005973,2024-09-20T16:06:34.106828,cancelled,119.02
O00004766,U005589,2024-03-10T16:14:29.369544,shipped,1148.52
O00004767,U001515,2024-03-09T16:07:07.225347,shipped,1042.55
O00004768,U003992,2024-04-30T07:27:45.742817,cancelled,301.33
O00004769,U009691,2025-08-02T16:47:05.303170,cancelled,405.8
O00004770,U002076,2025-07-10T09:13:28.930423,processing,233.86
O00004771,U007373,2024-10-25T04:01:44.668653,returned,98.79
O00004772,U006358,2024-10-07T02:15:30.793829,returned,100.68
O00004773,U008326,2025-07-30T23:53:46.009576,returned,44.88
O00004774,U001229,2025-01-02T04:36:22.330399,returned,305.0
O00004775,U005233,2025-06-28T21:47:59.444407,completed,985.35
O00004776,U004255,2024-06-26T16:11:37.983224,returned,1704.24
O00004777,U004594,2025-05-18T12:20:17.480232,completed,115.61
O00004778,U002961,2025-07-30T18:01:57.102614,processing,312.49
O00004779,U006620,2024-02-03T08:26:24.102941,returned,1331.4
O00004780,U000001,2024-04-25T15:53:17.247666,shipped,1392.89
O00004781,U001040,2024-05-23T10:35:21.919069,processing,1795.89
O00004782,U008938,2025-09-26T15:07:30.477043,shipped,205.16
O00004783,U004084,2024-03-04T22:20:02.766862,cancelled,364.46
O00004784,U007314,2025-08-20T14:19:46.934633,cancelled,64.86
O00004785,U000541,2025-04-02T14:49:45.406211,processing,915.67
O00004786,U008671,2025-06-16T17:07:34.108243,returned,18.79
O00004787,U005104,2024-04-28T04:49:35.184553,completed,128.9
O00004788,U007401,2024-06-13T00:02:49.273337,completed,55.25
O00004789,U003543,2024-09-23T03:38:28.576804,completed,36.42
O00004790,U000465,2024-11-13T22:20:16.085082,processing,329.76
O00004791,U007184,2024-04-18T22:43:29.119012,returned,1551.04
O00004792,U003060,2024-06-08T11:48:14.594476,processing,178.96
O00004793,U008722,2024-05-15T09:07:31.990614,shipped,728.97
O00004794,U003947,2024-06-02T03:37:42.376357,completed,612.23
O00004795,U009673,2025-05-16T03:05:57.749749,completed,54.74
O00004796,U008863,2024-04-18T16:47:33.351711,shipped,117.34
O00004797,U000494,2025-04-09T16:59:47.974749,shipped,42.91
O00004798,U007753,2025-07-06T06:50:27.399717,completed,40.77
O00004799,U003711,2025-08-22T06:16:38.744756,completed,14.09
O00004800,U003316,2025-09-20T03:47:58.735783,cancelled,317.82
O00004801,U004855,2024-12-24T07:11:17.405415,shipped,303.0
O00004802,U007599,2024-12-30T20:17:29.311642,completed,1086.62
O00004803,U001133,2024-07-16T01:02:02.440566,returned,2142.91
O00004804,U004082,2024-08-07T17:58:26.309229,shipped,44.51
O00004805,U007683,2024-05-10T10:32:19.097716,processing,3.32
O00004806,U006904,2024-11-20T18:47:02.095285,completed,2778.58
O00004807,U003547,2025-10-25T20:11:17.705984,completed,1403.84
O00004808,U008063,2025-07-19T14:56:47.075865,shipped,232.5
O00004809,U004163,2024-04-05T20:11:14.173192,returned,452.74
O00004810,U000870,2025-08-15T20:05:05.516560,processing,210.15
O00004811,U001995,2025-02-02T04:20:49.632443,returned,173.68
O00004812,U003986,2025-08-21T04:56:57.039254,cancelled,18.98
O00004813,U006526,2024-12-11T19:01:14.306097,processing,31.04
O00004814,U005711,2024-02-03T01:12:31.353726,processing,200.43
O00004815,U009602,2025-06-10T06:08:26.698201,completed,1095.33
O00004816,U000791,2025-10-29T03:54:53.049575,shipped,265.16
O00004817,U005602,2025-09-02T12:41:21.229400,cancelled,724.35
O00004818,U005910,2025-05-22T02:50:59.770542,returned,44.54
O00004819,U002693,2024-05-19T22:54:35.140692,returned,5502.76
O00004820,U009562,2025-05-21T19:22:27.030374,completed,227.32
O00004821,U001919,2025-07-30T13:37:29.883828,completed,1021.12
O00004822,U007268,2024-05-06T07:51:20.844743,shipped,281.11
O00004823,U005078,2025-02-03T20:50:18.814646,shipped,35.41
O00004824,U008477,2024-09-20T19:34:39.201517,shipped,1772.36
O00004825,U000070,2025-01-20T18:59:55.083662,processing,186.14
O00004826,U004324,2025-09-17T06:18:32.355974,processing,276.63
O00004827,U009127,2025-05-17T18:41:45.390944,returned,291.16
O00004828,U003665,2024-12-25T10:16:56.639636,returned,249.74
O00004829,U005109,2025-04-24T16:02:51.746791,shipped,89.67
O00004830,U002480,2024-05-19T11:21:20.759595,cancelled,117.21
O00004831,U008766,2024-07-03T14:48:51.877985,cancelled,13.12
O00004832,U007926,2025-09-30T02:56:12.167979,completed,5.79
O00004833,U008570,2024-06-05T00:14:34.899292,shipped,226.12
O00004834,U008091,2025-04-19T01:20:14.181763,returned,1299.39
O00004835,U009816,2025-08-07T18:05:34.033143,completed,123.8
O00004836,U002071,2024-12-02T18:07:05.342798,cancelled,815.77
O00004837,U007645,2024-09-29T03:16:03.402908,returned,206.78
O00004838,U001151,2024-11-23T18:50:25.766949,cancelled,259.69
O00004839,U004329,2024-01-26T18:49:48.113244,cancelled,37.2
O00004840,U009402,2024-06-11T01:08:03.847534,processing,661.52
O00004841,U008789,2024-11-28T09:41:45.562945,processing,735.1
O00004842,U008928,2024-06-17T09:02:42.056826,cancelled,458.09
O00004843,U005573,2024-11-11T09:23:18.812333,returned,1207.12
O00004844,U001476,2024-12-29T21:27:18.105475,returned,2311.61
O00004845,U005261,2024-07-11T15:46:42.826295,returned,161.15
O00004846,U002310,2025-03-26T07:52:08.421788,completed,598.42
O00004847,U003662,2025-05-30T18:37:58.966305,shipped,1065.42
O00004848,U004607,2025-05-27T00:24:34.730754,completed,219.1
O00004849,U008023,2025-06-22T01:12:47.654865,completed,579.41
O00004850,U007276,2024-09-27T18:36:16.614395,completed,779.16
O00004851,U002796,2024-07-23T01:25:00.984874,shipped,79.47
O00004852,U002417,2024-12-28T08:58:05.999826,cancelled,318.54
O00004853,U002648,2025-06-02T00:32:41.951149,processing,92.36
O00004854,U000844,2025-04-26T16:53:02.816952,processing,2313.19
O00004855,U000886,2025-04-13T22:16:33.778778,returned,414.77
O00004856,U000302,2025-07-02T18:38:50.601108,completed,676.95
O00004857,U007131,2024-06-01T06:17:58.820543,cancelled,399.58
O00004858,U003820,2024-06-18T17:18:38.396565,cancelled,498.14
O00004859,U002067,2024-05-25T13:47:29.067672,completed,103.47
O00004860,U004840,2025-09-04T22:05:28.803492,returned,225.01
O00004861,U006964,2025-08-12T00:56:59.900498,completed,175.69
O00004862,U000078,2025-10-31T03:15:54.477418,shipped,854.8
O00004863,U003883,2025-02-14T17:29:41.050569,shipped,51.65
O00004864,U006544,2024-08-13T17:08:06.277865,shipped,468.3
O00004865,U003661,2025-02-14T17:36:53.955362,completed,438.93
O00004866,U005750,2024-11-05T20:35:47.614994,returned,49.15
O00004867,U008127,2025-05-30T01:45:14.923280,processing,923.29
O00004868,U009442,2025-09-27T04:24:20.733366,returned,202.11
O00004869,U004091,2025-08-30T09:11:41.836349,cancelled,68.6
O00004870,U008807,2024-03-25T19:50:09.339418,cancelled,544.8
O00004871,U006047,2024-09-19T05:11:14.400434,cancelled,101.3
O00004872,U006560,2025-10-17T10:34:46.888110,completed,1426.95
O00004873,U003197,2025-07-03T06:55:23.865266,shipped,734.99
O00004874,U005850,2024-06-17T06:28:33.658460,completed,48.92
O00004875,U009161,2024-10-10T15:19:59.400468,returned,1943.29
O00004876,U001965,2024-09-30T06:29:10.810950,shipped,942.91
O00004877,U004511,2025-10-16T22:19:37.305924,processing,552.74
O00004878,U003598,2024-01-26T04:27:33.846873,returned,3464.19
O00004879,U006078,2025-09-07T09:03:29.659341,returned,418.78
O00004880,U000299,2025-07-27T19:21:02.932025,returned,61.6
